Date ,Route Name,Route Name (English),Station Name,Station Name (English),Boarding Passengers,Leaving Passengers,Recorded Date,,,Route Name,Route Name (English),,Station Name,Station Name (English)
20251215,6호선,Line 6,증산(명지대앞),Jeungsan (Myongji Univ.),9954,9972,20251218,,,,,,,
20251215,6호선,Line 6,디지털미디어시티,Digital Media City,16530,18113,20251218,,,,,,,
20251215,6호선,Line 6,월드컵경기장(성산),World Cup Stadium (Seongsan),4204,4305,20251218,,,,,,,
20251215,6호선,Line 6,마포구청,Mapo-gu Office,16161,14786,20251218,,,,,,,
20251215,6호선,Line 6,망원,Mangwon,16474,17397,20251218,,,,,,,
20251215,6호선,Line 6,합정,Hapjeong,13239,13186,20251218,,,,,,,
20251215,6호선,Line 6,상수,Sangsu,10149,11134,20251218,,,,,,,
20251215,6호선,Line 6,광흥창(서강),Gwangheungchang (Sogang Univ.),10858,10471,20251218,,,,,,,
20251215,6호선,Line 6,대흥(서강대앞),Daeheung (Sogang Univ. Front),10793,11254,20251218,,,,,,,
20251215,6호선,Line 6,공덕,Gongdeok,22108,21425,20251218,,,,,,,
20251215,6호선,Line 6,효창공원앞,Hyochang Park,8298,7753,20251218,,,,,,,
20251215,6호선,Line 6,삼각지(전쟁기념관),Samgakji (War Memorial of Korea),7592,7180,20251218,,,,,,,
20251215,6호선,Line 6,녹사평(용산구청),Noksapyeong (Yongsan District Office),5176,5089,20251218,,,,,,,
20251215,6호선,Line 6,이태원,Itaewon,11090,11153,20251218,,,,,,,
20251215,6호선,Line 6,한강진,Hangangjin,8369,10087,20251218,,,,,,,
20251215,6호선,Line 6,버티고개,Beotigogae,2423,2305,20251218,,,,,,,
20251215,6호선,Line 6,약수,Yaksu,4083,4013,20251218,,,,,,,
20251215,6호선,Line 6,청구,Cheonggu,4065,4152,20251218,,,,,,,
20251215,6호선,Line 6,신당,Sindang,9054,9355,20251218,,,,,,,
20251215,6호선,Line 6,동묘앞,Dongmyo,9171,9650,20251218,,,,,,,
20251215,6호선,Line 6,창신,Changsin,4073,3424,20251218,,,,,,,
20251215,6호선,Line 6,보문,Bomun,9020,8460,20251218,,,,,,,
20251215,6호선,Line 6,안암(고대병원앞),Anam (Korea Univ. Hospital),14905,15295,20251218,,,,,,,
20251215,6호선,Line 6,고려대(종암),Korea Univ. (Jongam),10185,9789,20251218,,,,,,,
20251215,6호선,Line 6,월곡(동덕여대),Wolgok (Dongduk Women’s Univ.),13531,13287,20251218,,,,,,,
20251215,6호선,Line 6,상월곡(한국과학기술연구원),Sangwolgok (KIST),7378,6779,20251218,,,,,,,
20251215,6호선,Line 6,돌곶이,Dolgoji,13397,12549,20251218,,,,,,,
20251215,6호선,Line 6,석계,Seokgye,13553,13996,20251218,,,,,,,
20251215,6호선,Line 6,태릉입구,Taereung Entrance,6205,6991,20251218,,,,,,,
20251215,6호선,Line 6,화랑대(서울여대입구),Hwarangdae (Seoul Women’s Univ.),13263,10663,20251218,,,,,,,
20251215,6호선,Line 6,봉화산(서울의료원),Bonghwasan (Seoul Medical Center),9599,9126,20251218,,,,,,,
20251215,6호선,Line 6,신내,Sinnae,1,0,20251218,,,,,,,
20251215,7호선,Line 7,장암,Jangam,3042,960,20251218,,,,,,,
20251215,7호선,Line 7,도봉산,Dobongsan,10171,11416,20251218,,,,,,,
20251215,7호선,Line 7,수락산,Suraksan,13750,13758,20251218,,,,,,,
20251215,7호선,Line 7,마들,Madeul,14827,14138,20251218,,,,,,,
20251215,7호선,Line 7,노원,Nowon,22783,23877,20251218,,,,,,,
20251215,7호선,Line 7,중계,Junggye,16684,15504,20251218,,,,,,,
20251215,7호선,Line 7,하계,Hagye,20340,19108,20251218,,,,,,,
20251215,7호선,Line 7,공릉(서울과학기술대),Gongneung (SeoulTech),13573,13400,20251218,,,,,,,
20251215,7호선,Line 7,태릉입구,Taereung Entrance,9340,9151,20251218,,,,,,,
20251215,7호선,Line 7,먹골,Meokgol,11342,11321,20251218,,,,,,,
20251215,7호선,Line 7,중화,Junghwa,12238,12341,20251218,,,,,,,
20251215,7호선,Line 7,상봉,Sangbong,19439,19063,20251218,,,,,,,
20251215,7호선,Line 7,면목,Myeonmok,16647,16242,20251218,,,,,,,
20251215,7호선,Line 7,사가정,Sagajeong,17430,17873,20251218,,,,,,,
20251215,7호선,Line 7,용마산(용마폭포공원),Yongmasan (Yongma Falls Park),6280,6185,20251218,,,,,,,
20251215,7호선,Line 7,중곡,Junggok,12382,11814,20251218,,,,,,,
20251215,7호선,Line 7,군자(능동),Gunja (Neungdong),16406,13141,20251218,,,,,,,
20251215,7호선,Line 7,어린이대공원(세종대),Children’s Grand Park (Sejong Univ.),18764,19180,20251218,,,,,,,
20251215,7호선,Line 7,건대입구,Konkuk Univ,15810,16381,20251218,,,,,,,
20251215,7호선,Line 7,자양(뚝섬한강공원),Jayang (Ttukseom Hangang Park),8083,7861,20251218,,,,,,,
20251215,7호선,Line 7,청담,Cheongdam,20774,22567,20251218,,,,,,,
20251215,7호선,Line 7,강남구청,Gangnam-gu Office,17830,19902,20251218,,,,,,,
20251215,7호선,Line 7,학동,Hakdong,26903,27952,20251218,,,,,,,
20251215,7호선,Line 7,논현,Nonhyeon,21962,22573,20251218,,,,,,,
20251215,7호선,Line 7,반포,Banpo,7583,7353,20251218,,,,,,,
20251215,7호선,Line 7,고속터미널,Express Bus Terminal,18654,16498,20251218,,,,,,,
20251215,7호선,Line 7,내방,Naebang,17015,16912,20251218,,,,,,,
20251215,7호선,Line 7,이수,Isu,18470,17861,20251218,,,,,,,
20251215,7호선,Line 7,남성,Namseong,12395,12070,20251218,,,,,,,
20251215,7호선,Line 7,숭실대입구(살피재),Soongsil Univ. (Salpijae),14551,14963,20251218,,,,,,,
20251215,7호선,Line 7,상도,Sangdo,13941,13954,20251218,,,,,,,
20251215,7호선,Line 7,장승배기,Jangseungbaegi,10803,10712,20251218,,,,,,,
20251215,7호선,Line 7,신대방삼거리,Sindaebangsamgeori,16484,16040,20251218,,,,,,,
20251215,7호선,Line 7,보라매,Boramae,7020,7555,20251218,,,,,,,
20251215,7호선,Line 7,신풍,Sinpung,13248,12459,20251218,,,,,,,
20251215,7호선,Line 7,대림(구로구청),Daerim (Guro-gu Office),9717,9625,20251218,,,,,,,
20251215,7호선,Line 7,남구로,Namguro,17063,18072,20251218,,,,,,,
20251215,7호선,Line 7,가산디지털단지,Gasan Digital Complex,50491,51099,20251218,,,,,,,
20251215,7호선,Line 7,광명사거리,Gwangmyeong Sageori,24147,23853,20251218,,,,,,,
20251215,7호선,Line 7,천왕,Cheonwang,13836,13502,20251218,,,,,,,
20251215,7호선,Line 7,온수(성공회대입구),Onsu (Sungkonghoe Univ.),11469,10458,20251218,,,,,,,
20251215,8호선,Line 8,암사역사공원,Amsa Historic Park,7916,6843,20251218,,,,,,,
20251215,8호선,Line 8,암사,Amsa,17787,16626,20251218,,,,,,,
20251215,8호선,Line 8,천호(풍납토성),Cheonho (Pungnap Fortress),19052,21601,20251218,,,,,,,
20251215,8호선,Line 8,강동구청,Gangdong-gu Office,12471,12712,20251218,,,,,,,
20251215,8호선,Line 8,몽촌토성(평화의문),Mongchontoseong (Peace Gate),8127,8305,20251218,,,,,,,
20251215,8호선,Line 8,잠실(송파구청),Jamsil (Songpa-gu Office),20662,23959,20251218,,,,,,,
20251215,8호선,Line 8,석촌,Seokchon,9653,10808,20251218,,,,,,,
20251215,8호선,Line 8,송파,Songpa,11083,10998,20251218,,,,,,,
20251215,8호선,Line 8,가락시장,Garak Market,10039,11024,20251218,,,,,,,
20251215,8호선,Line 8,문정,Munjeong,26785,27935,20251218,,,,,,,
20251215,8호선,Line 8,장지,Jangji,18921,17912,20251218,,,,,,,
20251215,8호선,Line 8,복정,Bokjeong,10711,9148,20251218,,,,,,,
20251215,8호선,Line 8,산성,Sanseong,6735,6868,20251218,,,,,,,
20251215,8호선,Line 8,남한산성입구(성남법원.검찰청),Namhansanseong Entrance (Seongnam Court & Prosecutors’ Office),14875,13849,20251218,,,,,,,
20251215,8호선,Line 8,단대오거리,Dandae Ogeori,13509,12843,20251218,,,,,,,
20251215,8호선,Line 8,신흥,Sinheung,5727,5874,20251218,,,,,,,
20251215,8호선,Line 8,수진,Sujin,5939,5492,20251218,,,,,,,
20251215,8호선,Line 8,모란,Moran,5086,3965,20251218,,,,,,,
20251215,8호선,Line 8,남위례,Nam Wirye,8455,8389,20251218,,,,,,,
20251215,9호선,Line 9,개화,Gaehwa,2759,1870,20251218,,,,,,,
20251215,9호선,Line 9,김포공항,Gimpo International Airport,6544,11946,20251218,,,,,,,
20251215,9호선,Line 9,공항시장,Airport Market,2988,3291,20251218,,,,,,,
20251215,9호선,Line 9,신방화,Sinbanghwa,7565,7630,20251218,,,,,,,
20251215,9호선,Line 9,마곡나루(서울식물원),Magoknaru (Seoul Botanic Park),16926,16284,20251218,,,,,,,
20251215,9호선,Line 9,양천향교,Yangcheon Hyanggyo,12387,12806,20251218,,,,,,,
20251215,9호선,Line 9,가양,Gayang,24610,24539,20251218,,,,,,,
20251215,9호선,Line 9,증미,Jeungmi,9308,9054,20251218,,,,,,,
20251215,9호선,Line 9,등촌,Deungchon,14523,14006,20251218,,,,,,,
20251215,9호선,Line 9,염창,Yeomchang,20005,19302,20251218,,,,,,,
20251215,9호선,Line 9,신목동,Sinmokdong,5320,4818,20251218,,,,,,,
20251215,9호선,Line 9,선유도,Seonyudo,10755,10122,20251218,,,,,,,
20251215,9호선,Line 9,당산,Dangsan,21192,20938,20251218,,,,,,,
20251215,9호선,Line 9,국회의사당,National Assembly,20183,20646,20251218,,,,,,,
20251215,9호선,Line 9,여의도,Yeouido,36145,34930,20251218,,,,,,,
20251215,9호선,Line 9,샛강,Saetgang,7887,8019,20251218,,,,,,,
20251215,9호선,Line 9,노량진,Noryangjin,29464,28980,20251218,,,,,,,
20251215,9호선,Line 9,노들,Nodeul,5454,4557,20251218,,,,,,,
20251215,9호선,Line 9,흑석(중앙대입구),Heukseok (Chung-Ang Univ.),11338,11705,20251218,,,,,,,
20251215,9호선,Line 9,동작(현충원),Dongjak (National Cemetery),1964,1607,20251218,,,,,,,
20251215,9호선,Line 9,구반포,Gubanpo,2477,2213,20251218,,,,,,,
20251215,9호선,Line 9,신반포,Sinbanpo,5294,4995,20251218,,,,,,,
20251215,9호선,Line 9,고속터미널,Express Bus Terminal,15358,20682,20251218,,,,,,,
20251215,9호선,Line 9,사평,Sapyeong,4783,4662,20251218,,,,,,,
20251215,9호선,Line 9,신논현,Sinnonhyeon,34000,34339,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,언주,Eonju,13752,13926,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,선정릉,Seonjeongneung,11881,12695,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,삼성중앙,Samseong Jungang,9611,10123,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,봉은사,Bongeunsa,23188,24631,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,종합운동장,Sports Complex,5629,5691,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,삼전,Samjeon,9296,8909,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,석촌고분,Seokchon Ancient Tombs,8336,8151,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,석촌,Seokchon,10349,9518,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,송파나루,Songpa Naru,6496,6931,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,한성백제,Hanseong Baekje,3652,3243,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,올림픽공원(한국체대),Olympic Park (Korea National Sport Univ.),6726,7029,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,둔촌오륜,Dunchon Oryun,5351,5175,20251218,,,,,,,
20251215,9호선2~3단계,#N/A,중앙보훈병원,Central Veterans Hospital,15196,13210,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,판교,Pangyo,6800,6664,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,이매,Imae,1101,1058,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,삼동,Samdong,2601,2505,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,경기광주,Gyeonggi Gwangju,8974,8482,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,초월,Chowol,4169,3947,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,곤지암,Gonjiam,2413,2370,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,신둔도예촌,Sindun Ceramic Village,1605,1476,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,이천,Icheon,3043,3170,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,부발,Bubal,2512,2503,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,세종대왕릉,King Sejong’s Tomb,358,311,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,여주,Yeoju,3308,3209,20251218,,,,,,,
20251215,경강선,Gyeonggang Line,성남,Seongnam,1461,1264,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,서울역,Seoul Station,10818,3822,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,남영,Namyeong,10040,10414,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,용산,Yongsan,43901,44893,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,노량진,Noryangjin,9652,10447,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,대방,Daebang,11579,13168,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,영등포,Yeongdeungpo,41457,41696,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,신도림,Sindorim,3986,4247,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,신길,Singil,9414,8389,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,구로,Guro,18140,18128,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,가산디지털단지,Gasan Digital Complex,19911,22848,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,금천구청,Geumcheon-gu Office,11759,12021,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,석수,Seoksu,8791,8160,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,관악,Gwanak,7399,7222,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,안양,Anyang,24816,24407,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,명학,Myeonghak,10319,10210,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,금정,Geumjeong,30413,31148,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,군포,Gunpo,7551,7478,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,의왕,Uiwang,10490,10351,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,성균관대,Sungkyunkwan Univ.,16684,16412,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,화서,Hwaseo,11440,11174,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,수원,Suwon,37834,39167,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,독산,Doksan,18619,18884,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,세류,Seryu,3749,3322,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,병점,Byeongjeom,15871,15672,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,세마,Sema,3597,3476,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,오산대,Osan Univ.,4046,3656,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,오산,Osan,10711,10819,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,진위,Jinwi,1831,1659,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,송탄,Songtan,4328,4164,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,서정리,Seojeong-ri,8522,8119,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,평택지제,Pyeongtaek Jije,4554,4196,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,평택,Pyeongtaek,12863,12578,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,성환,Seonghwan,5037,5183,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,직산,Jiksan,1019,1027,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,두정,Dujeong,7783,9236,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,천안,Cheonan,6798,5987,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,당정,Dangjeong,6807,6518,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,서동탄,Seodongtan,1594,1246,20251218,,,,,,,
20251215,경부선,Gyeongbu Line,광명,Gwangmyeong,4077,3436,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,이촌(국립중앙박물관),Ichon (National Museum of Korea),4304,3483,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,서빙고,Seobinggo,2275,2049,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,한남,Hannam,4006,4056,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,옥수,Oksu,50,52,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,응봉,Eungbong,2016,1670,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,왕십리(성동구청),Wangsimni (Seongdong-gu Office),18157,17882,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,청량리(서울시립대입구),Cheongnyangni (University of Seoul),17192,17764,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,외대앞,Hankuk Univ. of Foreign Studies,12752,12618,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,신이문,Sinimun,9193,8751,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,석계,Seokgye,7775,9008,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,광운대,Kwangwoon Univ.,9018,8646,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,월계,Wolgye,7678,7232,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,녹천,Nokcheon,4814,4068,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,창동,Chang-dong,7,0,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,방학,Banghak,10884,10465,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,도봉,Dobong,6421,6141,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,도봉산,Dobongsan,7473,4775,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,망월사,Mangwolsa,10280,10194,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,회룡,Hoeryong,14223,13929,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,의정부,Uijeongbu,19781,19739,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,가능,Ganeung,7013,6731,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,녹양,Nogyang,4744,4509,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,양주,Yangju,7598,7190,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,덕계,Deokgye,6788,6366,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,덕정,Deokjeong,7203,6837,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,지행,Jihaeng,6723,6657,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,동두천중앙,Dongducheon Jungang,3279,3230,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,보산,Bosan,1521,1313,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,동두천,Dongducheon,2070,2100,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,소요산,Soyosan,1604,1584,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,청산,Cheongsan,141,104,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,전곡,Jeongok,1224,987,20251218,,,,,,,
20251215,경원선,Gyeongwon Line,연천,Yeoncheon,962,848,20251218,,,,,,,
20251215,경의선,Gyeongui Line,서울역,Seoul Station,4029,5161,20251218,,,,,,,
20251215,경의선,Gyeongui Line,신촌,Sinchon,1089,1464,20251218,,,,,,,
20251215,경의선,Gyeongui Line,효창공원앞,Hyochang Park,3586,4137,20251218,,,,,,,
20251215,경의선,Gyeongui Line,공덕,Gongdeok,4631,3807,20251218,,,,,,,
20251215,경의선,Gyeongui Line,서강대,Sogang Univ.,2438,2372,20251218,,,,,,,
20251215,경의선,Gyeongui Line,홍대입구,Hongik University,2099,2476,20251218,,,,,,,
20251215,경의선,Gyeongui Line,가좌,Gajwa,6587,6282,20251218,,,,,,,
20251215,경의선,Gyeongui Line,디지털미디어시티,Digital Media City,2775,2679,20251218,,,,,,,
20251215,경의선,Gyeongui Line,수색,Susaek,3530,3721,20251218,,,,,,,
20251215,경의선,Gyeongui Line,한국항공대,Korea Aerospace Univ.,2775,2573,20251218,,,,,,,
20251215,경의선,Gyeongui Line,강매,Gangmae,3639,3052,20251218,,,,,,,
20251215,경의선,Gyeongui Line,행신,Haengsin,8464,8613,20251218,,,,,,,
20251215,경의선,Gyeongui Line,능곡,Neunggok,4818,4461,20251218,,,,,,,
20251215,경의선,Gyeongui Line,곡산,Goksan,624,664,20251218,,,,,,,
20251215,경의선,Gyeongui Line,백마,Baengma,8132,7932,20251218,,,,,,,
20251215,경의선,Gyeongui Line,풍산,Pungsan,6719,6402,20251218,,,,,,,
20251215,경의선,Gyeongui Line,일산,Ilsan,11247,10908,20251218,,,,,,,
20251215,경의선,Gyeongui Line,탄현,Tanhyeon,8369,7931,20251218,,,,,,,
20251215,경의선,Gyeongui Line,야당,Yadang,8117,8102,20251218,,,,,,,
20251215,경의선,Gyeongui Line,운정,Unjeong,8408,7903,20251218,,,,,,,
20251215,경의선,Gyeongui Line,금릉,Geumneung,5392,5256,20251218,,,,,,,
20251215,경의선,Gyeongui Line,금촌,Geumchon,6770,6435,20251218,,,,,,,
20251215,경의선,Gyeongui Line,월롱,Wollong,2313,2071,20251218,,,,,,,
20251215,경의선,Gyeongui Line,파주,Paju,1317,936,20251218,,,,,,,
20251215,경의선,Gyeongui Line,문산,Munsan,5946,5469,20251218,,,,,,,
20251215,경의선,Gyeongui Line,임진강,Imjingang,3,0,20251218,,,,,,,
20251215,경의선,Gyeongui Line,운천,Uncheon,3,6,20251218,,,,,,,
20251215,경인선,Line 1,개봉,Gaebong,23979,23786,20251218,,,,,,,
20251215,경인선,Line 1,오류동,Oryudong,12207,11370,20251218,,,,,,,
20251215,경인선,Line 1,역곡,Yeokgok,28568,28528,20251218,,,,,,,
20251215,경인선,Line 1,부천,Bucheon,33152,32995,20251218,,,,,,,
20251215,경인선,Line 1,송내,Songnae,27785,27055,20251218,,,,,,,
20251215,경인선,Line 1,부평,Bupyeong,29898,30588,20251218,,,,,,,
20251215,경인선,Line 1,백운,Baegun,7379,7062,20251218,,,,,,,
20251215,경인선,Line 1,동암,Dongam,15802,15848,20251218,,,,,,,
20251215,경인선,Line 1,주안,Juan,18712,16977,20251218,,,,,,,
20251215,경인선,Line 1,제물포,Jemulpo,11913,11586,20251218,,,,,,,
20251215,경인선,Line 1,동인천,Dongincheon,14015,12890,20251218,,,,,,,
20251215,경인선,Line 1,인천,Incheon,3465,2806,20251218,,,,,,,
20251215,경인선,Line 1,구일,Guil,7408,7466,20251218,,,,,,,
20251215,경인선,Line 1,소사,Sosa,8446,7995,20251218,,,,,,,
20251215,경인선,Line 1,부개,Bugae,9116,8462,20251218,,,,,,,
20251215,경인선,Line 1,간석,Ganseok,6136,5665,20251218,,,,,,,
20251215,경인선,Line 1,도원,Dowon,3504,3534,20251218,,,,,,,
20251215,경인선,Line 1,온수(성공회대입구),Onsu (Sungkonghoe Univ.),6787,6482,20251218,,,,,,,
20251215,경인선,Line 1,중동,Jung-dong,9943,9235,20251218,,,,,,,
20251215,경인선,Line 1,도화,Dohwa,4247,3888,20251218,,,,,,,
